Item ID, ,Top Item,Description,URL,Campaign,Content Provider,Viewable Impressions,vCTR,Clicks,Actual CPC,vCPM,Conversion Rate,Conversion Rate (Clicks),Conversions,CPA,Spent,Item Value, 
2988325618,#NAME?,"If Your Dog Eats Dry Food, Do This Every Day",,https://www2.ultimatedogfoodguide.com/cid/7013w000002fXMUAA2,4/13/21 - Nutra Complete - MOB/TAB - RON - BTEST 1.1,[GH] Nutra Complete - SC,"2,246,558",0.89%,"19,930",$0.320,$2.85,0.37%,0.37%,73,$87.81,"$6,410.01",$0.35,
3005852983,#NAME?,"50 Richest People In 2020, According To Forbes",,https://www3.forbes.com/business/worlds-billionaires-list-the-richest-in-2020-top-50-vue/,World’s Billionaires List – The Richest In 2020 DSK - BRD,Forbes - SC,"2,175,393",1.48%,"32,104",$0.200,$2.91,"2,373.59%","2,373.59%","762,017",$0.01,"$6,332.48",$0.30,
3015036129,#NAME?,"Research Where To Invest In Gold. Don't Wait, Learn More",,https://ou-gz-commodity-tradinggg.gunuj.com/rd?hspart=yahoo&hsimp=yhs-is21a&evtolg=d_serp_imp&p=Best%20Way%20To%20Invest%20In%20Gold&gt0=14&ggb=2&gjl=t2l&type=gnz_tbl_00_00_--tc-1255400-spid-2-dmid-14-sid-%7Bsite_id%7D--&a=gnz_tbl_00_00_--tc-1255400-spid-2-dmid-14-sid-%7Bsite_id%7D--&g57=1255400&gu8=41785&g1d=26148&gks=HOMER&g8i=1&aid=gnz-accountants-sc&ghj=2&site=%7Bsite%7D&network=taboola&gr3=%7Bsite%7D&gkf=%7Bsite%7D&glb=%7Bcampaign_id%7D&g2z=%7Bclick_id%7D&ob_click_id=%7Bclick_id%7D&oiu=%7Bsite%7D&rty=%7Bsite_id%7D&zb6=%7Bcampaign_item_id%7D,HOMER - Commodity Trading - US - MOBILE - 10987_MOBILE_6658872_7684125-clone980418_1626768961(1255400),GNZ - Accountants - SC,"572,348",2.03%,"11,644",$0.540,$11.04,101.22%,100.97%,"11,786",$0.54,"$6,318.77",$0.66,
3009176739,#NAME?,"Get On A Path To A Healthier You, Search For Online Weight Loss Programs",,https://ou-gz-weightloss.gunuj.com/rd?hspart=yahoo&hsimp=yhs-is21a&evtolg=d_serp_imp&p=Online%20Weight%20Loss%20Programs&gt0=14&ggb=2&gjl=t2l&type=gnz_tbl_00_00_--tc-1155463-spid-2-dmid-14-sid-%7Bsite_id%7D--&a=gnz_tbl_00_00_--tc-1155463-spid-2-dmid-14-sid-%7Bsite_id%7D--&g57=1155463&gu8=41918&g1d=26282&gks=HOMER&g8i=1&aid=yhsweightlossprograms-sc&ghj=2&site=%7Bsite%7D&network=taboola&gr3=%7Bsite%7D&gkf=%7Bsite%7D&glb=%7Bcampaign_id%7D&g2z=%7Bclick_id%7D&ob_click_id=%7Bclick_id%7D&oiu=%7Bsite%7D&rty=%7Bsite_id%7D&zb6=%7Bcampaign_item_id%7D,HOMER - Weight Loss - US - MOBILE - 11084_MOBILE_6778832_1626768937(1155463),YHS Weight Loss Programs - SC,"324,908",2.67%,"8,660",$0.720,$19.14,23.52%,23.45%,"2,037",$3.05,"$6,218.71",$0.63,
2985083862,#NAME?,Homeowners In The UK Qualifying For Free Solar Panels,New Solar Technology Saving Thousands On Electricity,https://gridtrade.solarpanelfunding.co.uk/advertorial/,SPF Trial,Taboola Account - damienpearl@wattsmarketingltd.com,"3,275,206",0.50%,"16,498",$0.380,$1.89,2.50%,2.40%,412,$15.04,"$6,194.92",$0.21,
3007548237,#NAME?,"The Brightest States of America, From Most to Least Educated",,http://moneywise.com/a/ch-c/most-and-least-educated-states_SmartStatesJun15-LGSB-DSK?t=The%20Brightest%20States%20of%20America%2C%20From%20Most%20to%20Least%20Educated&utm_source=taboola&utm_medium=%7Bplatform%7D&utm_campaign=%7Bcampaign_id%7D&utm_term=%7Bsite%7D&utm_content=%7Bcampaign_item_id%7D&s_trn_d=%7Bcpc%7D&taboola_click_id=%7Bclick_id%7D&hero=2021061516354504001830576864,SmartStatesJun15 - LGSB - DSK,Moneywise.com - SC,"5,570,580",0.56%,"30,992",$0.200,$1.11,0.00%,0.00%,0,$0.00,"$6,175.01",$0.37,
2978350468,#NAME?,Łyżka dziennie spali nawet -12kg tłuszczu z brzucha. Efekty po 2 dniach.,,https://sprawdzony-produkt.pl/zzpromotion?utm_campaign=ad_berber&utm_medium=bannerzim04&utm_source=taboola,Zdrowe inspiracje mobile,PROFIT BOX SP. Z O.O.- advertising service - SC,"4,532,098",2.57%,"116,563",$0.050,$1.36,0.19%,0.18%,223,$27.63,"$6,161.22",$0.06,
3014516619,#NAME?,"Gov't Program Gives $42,000 Mortgage Benefit To Veterans",,https://www.fetcharate.com/pa/?tg_ref=vams21,VA MSN 2021,Andrew Wilder Inc. - Innovative Metrics - Mortgage - SC,"2,932,573",0.14%,"4,163",$1.480,$2.10,3.58%,3.58%,149,$41.34,"$6,159.57",$0.65,
2969499741,#NAME?,Unsold 2020 SUVs Now Almost Being Given Away: See Prices,,https://www.diduknow.io/?id=L16&artid=1649&aid=4&oid=5422&sub=TA&state=all&ad=31&snadid=%7Bcampaign_item_id%7D,T2 - Autos (US Mobile) - DUK - Brie,Lifestyle Daily - SUVs - SC,"1,872,119",1.64%,"30,768",$0.200,$3.28,25.62%,25.62%,"7,884",$0.78,"$6,140.34",$0.34,
2966789670,#NAME?,Android Owners Don't Forget To Do This Before ${dayofweek:capitalized}$,Most Android owners don't know this one security tip (Do this now),https://www.expertsinsaving.com/the-incredible-new-android-app-that-just-got-even-better-heres-what-you-need-to-know2/?site=%7Bsite%7D&site_id=%7Bsite_id%7D&title=%7Btitle%7D&platform=%7Bplatform%7D&campaign_id=%7Bcampaign_id%7D&click_id=%7Bclick_id%7D&thumbnail=%7Bthumbnail%7D&cpid=79de2fac-7b6b-4be1-8183-386d61eb37c4,Taboola Direct Tracking - United States - AV2 - Android - FEB21 - 5f2d16bfcdd13,Just Develop It - AV 2 - SC,"1,328,876",1.74%,"23,082",$0.260,$4.58,0.54%,0.53%,124,$49.12,"$6,090.36",$0.42,
2993110453,#NAME?,The Best SUVs for Seniors (The Price Might Surprise You),,https://m.tracktechs.net/3180b374-0bd8-4fdb-9d50-b66584f5e771,T - US - Senior Cars M107 - RON,Catalyst Advertising - SC,"1,643,053",1.25%,"20,458",$0.300,$3.70,55.32%,55.25%,"11,317",$0.54,"$6,081.68",$0.52,
3007154960,#NAME?,If Your Dog Eats Dry Food (Most Dog Owners Don't Know This),,https://www2.ultimatedogfoodguide.com/cid/7013w000001vBQcAAM,6/14/21 - Nutra Complete - DESK - UPN WL 2.0 - BTEST,[GH] Nutra Complete - SC,"2,101,294",0.38%,"7,981",$0.760,$2.89,0.70%,0.70%,56,$108.55,"$6,079.08",$0.45,
3015093910,#NAME?,"If You Have This Coin, You Can Retire",,http://maternityweek.com/a/experts-say-there-are-quarters-each-worth-thirty-five-thousand-dollars-heres-how-can-spot-them,439951| 35k Coin,AdRizer - PubOcean - MaternityWeek - SC,"2,504,393",1.88%,"47,204",$0.130,$2.42,0.07%,0.07%,34,$178.47,"$6,068.01",$0.44,
2996409613,#NAME?,4 Ways to Turn $10 Into a Fortune Without Breaking the Law,,https://partners.thepennyhoarder.com/10-fortune-2/,10-fortune,The Penny Hoarder - SC,"5,242,498",0.39%,"20,507",$0.300,$1.15,18.44%,16.08%,"3,782",$1.60,"$6,047.11",$0.30,
3014873057,#NAME?,Middle Class homeowners are using this mortgage program to help pay off their homes. Don’t wait.,"If you owe less than $356,362 on your home and haven't missed a mortgage payment in 6 months, check out this mortgage stimulus program for the middle class. Tap here to Calculate a new house payment today.",https://lmb.lowermybills.com/mortgagereliefprogram356_tb?sourceid=lmb-64668-140793-323900&moid=198627,LRE_MSN_NoTarget_Desktop_1x1_03152021,Core Digital - LowerMyBills - SC,"2,892,948",0.09%,"2,727",$2.190,$2.07,2.24%,1.65%,61,$98.03,"$5,980.05",$0.72,
3003553095,#NAME?,"Plastic Surgeon Explains: “Doing This Every Morning Can Snap Back Sagging Skin"" (No Creams Needed)",,https://innerbeautysolution.co/8a48e919-ae2c-47eb-885c-005e63eb72f3,DR_US_MB&TB_22_Contextual,MYM Capital - MB Paul G - SC,"795,953",1.65%,"13,150",$0.460,$7.51,0.55%,0.55%,72,$83.04,"$5,978.70",$0.73,
2997518311,#NAME?,Casinos Hate This. But You Are 100% Allowed To Do It,,https://mistand-claheath.icu/548b48c6-d282-40d4-8ea3-9f0669490d30?site=%7Bsite%7D&site_id=%7Bsite_id%7D&title=%7Btitle%7D&platform=%7Bplatform%7D&campaign_id=%7Bcampaign_id%7D&campaign_item_id=%7Bcampaign_item_id%7D&thumbnail=%7Bthumbnail%7D&click_id=%7Bclick_id%7D,Fixed Desktop,SON,"5,753,314",0.19%,"10,835",$0.550,$1.03,0.10%,0.09%,11,$540.87,"$5,949.58",$0.21,
2990368349,#NAME?,32 Photos of Bald Celebrities When They Had Hair,,https://www.menshealth.com/grooming/g27224876/bald-celebrities/?utm_source=taboola_arb&utm_medium=cpm&utm_campaign=arb_tb_mnh_d_c_g27224876,2021 MNH Desktop - Collection,HearstMagsUS - Mens Health - SC,"6,073,910",0.59%,"36,079",$0.160,$0.98,680.34%,680.34%,"245,461",$0.02,"$5,933.69",$0.25,
3008597546,#NAME?,Woman Files For Divorce After Seeing This Photo - Can You See Why?,,https://www.misterstory.com/en/18372/,xbl-pt-ridiv-en-us-m-i-n-hb-sb-18372,FamilyFeed - SC,"3,336,263",4.22%,"140,849",$0.040,$1.77,13.76%,13.76%,"19,381",$0.31,"$5,912.83",$0.22,
3002830461,#NAME?,This Free Game will Keep You Up All Night | 250 Free Spins!,,https://www.freeslots-machines.com/best_slots_machines_taboola_1link/?utm_source=taboola&utm_medium=ads&utm_campaign=BestUS22Dec20,Taboola_Campaign_LP_Con_MainMSN-US_4Jan21,Spiral Interactive - SC,"6,341,361",0.04%,"2,506",$2.350,$0.93,4.31%,4.31%,108,$54.60,"$5,897.09",$0.54,
2989269470,#NAME?,Don't play this game if you are under 40 years old,,https://trk.game-raiders.com/da3689b6-e0ff-458e-9c54-01a7ef0b8d28,RAID_US_dsk_TopPublishers2,Gdprod GmbH (Gamesvid) USD- SC,"2,251,991",0.28%,"6,256",$0.940,$2.61,6.71%,6.71%,420,$13.98,"$5,871.58",$0.65,
2972180281,#NAME?,Forget Expensive House Payments If You Pay Over $775/Month (Do This),,https://www.fetcharate.com/pa/?tg_ref=andy1,Feb Andy WL,Andrew Wilder Inc. - Fetcharate - SC,"1,451,869",0.59%,"8,516",$0.690,$4.04,1.54%,1.54%,131,$44.81,"$5,869.83",$0.60,
2989418282,#NAME?,Say Goodbye To Your Dog's Itching & Yeast With This New Tip,,https://trk.thepetlabco.com/002c575a-e18a-4816-845f-6fd83d3f6065,dtx_pbc_us_oox_2021_allscr,Petlab - IRC,"2,616,670",0.40%,"10,374",$0.560,$2.23,0.72%,0.66%,75,$77.75,"$5,831.11",$0.47,
3009505234,#NAME?,Everyone Wants To Retire Comfortably. Here's Our List of Top Advisors,"Hiring the wrong financial advisor can wreak havoc on your investments and ruin your retirement. However, this new tool is changing everything.",https://article.smartasset.com/top-financial-advisors-us/,tab__falc_content_topfa_desktop_msnonly_621,SmartAsset - Financial Advisors - SC,"2,578,943",0.10%,"2,584",$2.240,$2.25,1.08%,0.50%,28,$207.10,"$5,798.86",$0.77,
-,#NAME?,What women need to know about J&J vaccine,,https://insight.adsrvr.org/track/clk?imp=f6a055d4-2814-4824-a731-160b95b0ae14&ag=z2rvynq&sfe=12d1da71&sig=Pvs21ay_GyaWs3deTlm37ZyuX1fhBULEk_79cLdF3Ys.&crid=6f6wdcza&cf=2259168&fq=0&t=1&td_s=wlos.com&rcats=y29&mcat=dv-51001818&mste=&mfld=4&mssi=None&mfsi=lslq3l8i8b&sv=taboola&uhow=53&agsa=&wp=${AUCTION_PRICE}&rgco=United%20States&rgre=Tennessee&rgme=659&rgci=Smyrna&rgz=37167&dt=Mobile&osf=Android&os=Android110&br=Chrome&svpid=1144843&rlangs=en&mlang=&did=9850259&rcxt=Other&tmpc=&vrtd=&osi=&osv=&daid=&dnr=0&vpb=&c=OAFQAVgFeG-AAQCIAQM.&dur=CiYKDWNoYXJnZS1hbGwtMTciFQjv__________8BEghpYXhkMDAxYQoaCgc0MmFiNjFtIg8IwY23ARIIdHRkYWJzZWcKPgohY2hhcmdlLW1heERvdWJsZVZlcmlmeUJyYW5kU2FmZXR5IhkI2___________ARIMZG91YmxldmVyaWZ5&durs=BJJfZM&crrelr=&npt=4&svscid=445535576&mk=Samsung&mdl=SM-G981V&testid=PCM%28SM%2Fv%3D2%2Fdate%3D20210511%29&adpt=tb_ltaboola&pcm=1&ict=CellularNetworkUnknown&said=250049285627423196&auct=1&us_privacy=1---&r=https://ad.doubleclick.net/ddm/trackclk/N1395.284566THETRADEDESK/B22602652.303232417;dc_trk_aid=495984076;dc_trk_cid=150721917;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;gdpr=0;gdpr_consent=;ltd=,TheTradeDesk - MidArticle - Always On,TheTradeDesk - Default Seat,"611,877",1.12%,"6,824",$0.850,$9.47,0.00%,0.00%,0,$0.00,"$5,796.89",$0.80,
2998845360,#NAME?,Governments Grants That Don't Require Any Repayment,,http://myfirsttab.com/api/redirect-search?sid=18151&cid=%7Bclick_id%7D&subid=SUBID&title=%7Btitle%7D&campaign=%7Bcampaign_id%7D&site=%7Bsite%7D&gclid=%7Bcampaign_item_id%7D&pubid=%7Bsite_id%7D,MANUAL_P(TB-OL)_G(US)_D(MOB)_V(GOVERNMENT-GRANTS)_T(18.05.21)_TABOOLA-WL+SMART__18151__,Olympus Way - Lung Cancer - SC,"651,495",2.75%,"17,889",$0.320,$8.87,41.03%,41.00%,"7,339",$0.79,"$5,777.86",$0.70,
3007165384,#NAME?,Discontinued: Costco Stopped Selling These Items  ,,http://moneywise.com/a/ch-c/things-costco-wont-sell-any-more_NoSellCostcoJun14-WESB-DSK?t=Discontinued%3A%20Costco%20Stopped%20Selling%20These%20Items&utm_source=taboola&utm_medium=%7Bplatform%7D&utm_campaign=%7Bcampaign_id%7D&utm_term=%7Bsite%7D&utm_content=%7Bcampaign_item_id%7D&s_trn_d=%7Bcpc%7D&taboola_click_id=%7Bclick_id%7D&hero=202106141811270400306548224,NoSellCostcoJun14 - WESB - DSK,Moneywise.com - SC,"3,409,936",0.74%,"25,284",$0.230,$1.69,0.00%,0.00%,0,$0.00,"$5,761.98",$0.37,
2922519416,#NAME?,Casinos Will Hate You For Doing This But They Can’t Stop You,,https://scrothing-empling.com/1fb638de-ec24-4a6c-bf47-3f8555273756,Slots Chips2,Mediabox LLC - Root Insurance - SC,"4,159,763",0.27%,"11,426",$0.500,$1.38,2.93%,2.93%,335,$17.16,"$5,750.25",$0.20,
2977192900,#NAME?,20 Stunning Female Athletes,,https://betterbe.co/life/greatest-female-athletes/,BO_FemaleAthletes_TB_M_US_02464,BetterBe.co - M - SC,"1,436,706",2.98%,"42,779",$0.130,$3.99,23.63%,22.74%,"10,108",$0.57,"$5,729.66",$0.34,
3005948502,#NAME?,Dieses neue Abnehmprodukt lässt die Kilos purzeln,,https://serena7.info/app/?utm_source=taboola&clickid=%7Bclick_id%7D&subid=%7Bcampaign_id%7D&subid1=%7Bcampaign_item_id%7D&subid2=%7Bplatform%7D&subid3=%7Bsite%7D&subid4=%7Bsite_id%7D&subid5=%7Btimestamp%7D,DE 2 NEW TOP,Serena7 - SC,"1,481,277",3.29%,"48,672",$0.120,$3.86,0.78%,0.78%,378,$15.11,"$5,710.88",$0.20,
3008328634,#NAME?,Dental Implants For Seniors Are Paid By Medicare (See How),,https://search.poiau.info/c/5vL1mNPMmoDMyB2g?title=%7Btitle%7D&campaign=%7Bcampaign_id%7D&site=%7Bsite%7D&siteid=%7Bsite_id%7D&clickid=%7Bclick_id%7D&src=t,"#C-DentalB2_US_21_75B,73,151,170_#A",Digital Works - Dental Implants - SC,"1,518,153",1.56%,"23,758",$0.240,$3.74,31.88%,31.82%,"7,575",$0.75,"$5,671.59",$0.36,
2989049716,#NAME?,Roofer Tested 20 Different Gutter Guards… Here’s the Verdict!,,https://www.mnbasd77.com/aff_c?offer_id=2024&aff_id=2087&url_id=6346&source=Bul&aff_sub=%7Bcampaign_id%7D_11k-desk&aff_sub2=%7Bsite%7D-%7Bsite_id%7D&aff_sub3=%7Bcampaign_item_id%7D_apr21-11k-desk-ad3,[IV]-2024_LF_11k_Desk,KSV Advertising - Igor - SC,"1,848,288",0.19%,"3,586",$1.570,$3.04,2.59%,2.59%,93,$60.42,"$5,619.19",$0.61,
3015004281,#NAME?,All Adults Over 50 Are Due a Large Benefit This Month (Check If You Qualify) ,This Large Benefit May Not Last Long,http://click.gospect.com/3ca5b0a1-8193-4a14-8343-0cbee5acc20b,Life - Mobile - Tier1 - Weekend,Adolent - MoneyDoubled.com - SC,"467,342",3.26%,"15,237",$0.370,$11.92,6.49%,6.44%,989,$5.63,"$5,570.53",$1.00,
3014452820,#NAME?,Dental Implants For Seniors Now Paid By Medicare (See How),,https://search.poiau.info/c/5vL1mNPMmoDMyB2g?title=%7Btitle%7D&campaign=%7Bcampaign_id%7D&site=%7Bsite%7D&siteid=%7Bsite_id%7D&clickid=%7Bclick_id%7D&src=t,"#C-DentalB2_US_21E_173,98,192,194_#A",Digital Works - Dental Implants - SC,"1,355,152",1.53%,"20,718",$0.270,$4.10,32.95%,32.95%,"6,826",$0.81,"$5,553.87",$0.43,
3008680025,#NAME?,Top Heart Surgeon: This Simple Trick Helps Empty Your Bowels Every Morning,,https://www2.gutcleanseprotocol.com/cid/7013w000001vCGRAA2,12/14/20 - Bio Complete 3 - DESK - WL - SR - State Exclusion - CTA Button,[GH] Bio Complete 3 - SC,"1,675,028",0.41%,"6,874",$0.810,$3.31,0.58%,0.58%,40,$138.51,"$5,540.29",$0.56,
3005905253,#NAME?,Woman Files For Divorce After Seeing This Photo - Can You See Why?,,https://www.misterstory.com/en/18372/,xbl-pt-ridiv-en-us-t-n-n-hb-sb-18372,Story-King - SC,"1,544,553",3.57%,"55,110",$0.100,$3.58,56.69%,50.63%,"31,242",$0.18,"$5,537.06",$0.44,
3008252150,#NAME?,"If You Spot A Coke With Yellow Cap, Here's What It Means",,http://maternityweek.com/lifestyle/hidden-meanings/coca-cola-bottle-yellow-cap/,422114| Coke Cap | M | MW | Chrome Only,AdRizer - PubOcean - MaternityWeek - SC,"1,049,044",4.18%,"43,851",$0.130,$5.25,0.38%,0.38%,168,$32.80,"$5,510.62",$0.54,
2985935237,#NAME?,Business Owners With Bad Credit Are Getting Funded,,https://lp.oneparkfinancial.com/article/opf-get-funded-fast/,opf-mobile-ios-funding_fast_ron_04052021,One Park Financial - SC,"1,722,311",0.30%,"5,109",$1.080,$3.20,2.15%,2.15%,110,$50.05,"$5,505.54",$0.33,
-,#NAME?,"Utah women receive J&J vaccine, citing trust in CDC's decision and desire to see family.",,https://insight.adsrvr.org/track/clk?imp=1171ff47-5282-4c27-934d-d848c4bf1e19&ag=50kyrox&sfe=12eaa380&sig=1MoR-lwTGGVm-rqY_n1SB9jGyvJUAGazTzmIGiNbAqU.&crid=pxykzcjc&cf=2259168&fq=0&t=1&td_s=ntp.msn.com&rcats=y29&mcat=dv-51001818&mste=&mfld=4&mssi=None&mfsi=mtqibr84id&sv=taboola&uhow=1&agsa=&wp=${AUCTION_PRICE}&rgco=United%20States&rgre=Delaware&rgme=504&rgci=Wilmington&rgz=19808&dt=PC&osf=Windows&os=Windows10&br=Edge&svpid=1225264&rlangs=01&mlang=&did=9850229&rcxt=Other&tmpc=&vrtd=&osi=&osv=&daid=26d95ea7-334a-6317-282e-530732c86226&dnr=0&vpb=&c=OAFQAVgFeG-AAQCIAQM.&dur=ChoKB2kxZTdrYTEiDwjBjbcBEgh0dGRhYnNlZwowCgxjaGFyZ2UtYWxsLTEiIAj___________8BEhN0dGRfZGF0YV9leGNsdXNpb25zCj4KIWNoYXJnZS1tYXhEb3VibGVWZXJpZnlCcmFuZFNhZmV0eSIZCNv__________wESDGRvdWJsZXZlcmlmeQ..&durs=EnVMmp&crrelr=&npt=1&svscid=521932274&mk=Microsoft&mdl=Edge%20-%20Windows&adpt=tb_ltaboola&ipl=521932274&pcm=1&ict=WiFi&said=36128729386050931&auct=1&us_privacy=1---&r=https://ad.doubleclick.net/ddm/trackclk/N1395.284566THETRADEDESK/B22602652.303232399;dc_trk_aid=495984058;dc_trk_cid=150561977;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;gdpr=0;gdpr_consent=;ltd=,TheTradeDesk - MidArticle - Always On,TheTradeDesk - Default Seat,"579,742",1.17%,"6,792",$0.810,$9.49,0.00%,0.00%,0,$0.00,"$5,501.66",$0.81,
-,#NAME?,"Woman who received J&J vaccine says she ""made the right decision""",,https://insight.adsrvr.org/track/clk?imp=f5acc254-22a5-49d0-a26a-578ab2bb8bf4&ag=z2rvynq&sfe=12e16daf&sig=EaLs6Zgl-bwxagrwF9wmCXGNkSEsa3U7KmKXfSqu9nQ.&crid=bb11qa42&cf=2259168&fq=0&t=1&td_s=www.espn.com&rcats=tmc&mcat=dv-51001818&mste=&mfld=4&mssi=None&mfsi=lslq3l8i8b&sv=taboola&uhow=1&agsa=&wp=${AUCTION_PRICE}&rgco=United%20States&rgre=North%20Carolina&rgme=517&rgci=Charlotte&rgz=28212&dt=Mobile&osf=Android&os=Android90&br=Chrome&svpid=1201218&rlangs=en&mlang=&did=9850229&rcxt=Other&tmpc=18.53&vrtd=&osi=&osv=&daid=&dnr=0&vpb=&c=OAFQAVgFeG-AAQGIAQM.&dur=CiYKDWNoYXJnZS1hbGwtMTciFQjv__________8BEghpYXhkMDAxYQoaCgc0MmFiNjFtIg8IwY23ARIIdHRkYWJzZWcKMAoMY2hhcmdlLWFsbC0xIiAI____________ARITdHRkX2RhdGFfZXhjbHVzaW9ucwo-CiFjaGFyZ2UtbWF4RG91YmxlVmVyaWZ5QnJhbmRTYWZldHkiGQjb__________8BEgxkb3VibGV2ZXJpZnk.&durs=s79CNS&crrelr=&npt=4&svscid=490751894&mk=Motorola&mdl=Moto%20G7%20Play&adpt=tb_ltaboola&ipl=490751894&pcm=1&ict=CellularNetworkUnknown&said=5668724327553904550&auct=1&us_privacy=1---&r=https://ad.doubleclick.net/ddm/trackclk/N1395.284566THETRADEDESK/B22602652.303232420;dc_trk_aid=495984079;dc_trk_cid=150561989;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;gdpr=0;gdpr_consent=;ltd=,TheTradeDesk - MidArticle - Always On,TheTradeDesk - Default Seat,"579,061",1.16%,"6,700",$0.820,$9.49,0.00%,0.00%,0,$0.00,"$5,496.68",$0.80,
3013696921,#NAME?,Flight Attendants Notice This About You The Moment You Board The Plane,,https://scribol.com/secrets-of-flight-attendants-flying,(RP-Z) Smartbid-20-Secrets-Fro_US_MOBILE_1398161,Scribol - US - M - SC,"902,225",3.09%,"27,896",$0.200,$6.06,1.08%,1.08%,300,$18.22,"$5,465.04",$0.47,
3015553912,#NAME?,"5 Years From Now, You'll Probably Wished You'd Grabbed This Stock",,https://www.fool.com/mms/mark/all-in-advert?utm_source=taboola&utm_medium=contentmarketing&utm_campaign=sar-allinalert&aid=9223&paid=9223&waid=9223&source=esatabwdg0211564&psource=esatabwdg0211564&wsource=esatabwdg0211564,pn:sar-allinalert|pr:pros|tt:other|dt:mobile|c1:pwl|c2:upwork-aryeh|da:12.28.2020|sc:esatabwdg0211564,The Motley Fool - US - 4 - SC,"2,497,515",0.49%,"12,210",$0.450,$2.19,0.02%,0.02%,2,"$2,729.30","$5,458.60",$0.30,
3010907849,#NAME?,3 Toxic Foods For Dogs: The One Meat You Should Never Feed Your Dog,,https://www2.thecaninecode.com/cid/7013w000001vBlXAAU,PP DESK BT 4/27/21,[GH] ProPower Plus - SC,"2,428,073",0.47%,"11,357",$0.480,$2.24,0.31%,0.31%,35,$155.65,"$5,447.61",$0.44,
3016177419,#NAME?,Type 2 Diabetes Signs (Some May Wish They Saw Them Earlier),,https://linkwords.io/?utm_source=taboola&cn=tb-lan-diabetes-sema-mb-gg-qk-smart&utm_campaign=%7Bcampaign_id%7D&imp=49013&pxid=None&om_bs=oFkq7tUBxI1pMEGlBHWTW3tXfrNzW8DN2e0-gF5UjMtKzEIIiEinyCXD4-W8NoF6A8Kmdm9RwzXM3SveE5B2LdJJQQ1FAgefMFuDnXIRCwgrOksAYn7j_ZFj-alAfQILgGXISDKGbes6nGWsB6rjsCnvdkbLuxUaouabLcmStdOoweF4Ww&click_track_url=%2F%2Ftrc.taboola.com%2F1070267%2Flog%2F3%2Funip%3Fen%3DClick,tb-lan-diabetes-sema-mb-gg-qk-smart,health_12,"1,456,025",1.26%,"18,374",$0.300,$3.73,10.87%,10.87%,"1,998",$2.72,"$5,430.16",$0.45,
3011863822,#NAME?,"Research The Best Way To Invest In Gold, Don't Wait, Learn More!",,https://ou-gz-commodity-tradinggg.gunuj.com/rd?hspart=yahoo&hsimp=yhs-is21a&evtolg=d_serp_imp&p=Best%20Way%20To%20Invest%20In%20Gold&gt0=14&ggb=2&gjl=t2l&type=gnz_tbl_00_00_--tc-1193147-spid-2-dmid-14-sid-%7Bsite_id%7D--&a=gnz_tbl_00_00_--tc-1193147-spid-2-dmid-14-sid-%7Bsite_id%7D--&g57=1193147&gu8=41813&g1d=26176&gks=HOMER&g8i=1&aid=gnz-accountants-sc&ghj=2&site=%7Bsite%7D&network=taboola&gr3=%7Bsite%7D&gkf=%7Bsite%7D&glb=%7Bcampaign_id%7D&g2z=%7Bclick_id%7D&ob_click_id=%7Bclick_id%7D&oiu=%7Bsite%7D&rty=%7Bsite_id%7D&zb6=%7Bcampaign_item_id%7D,HOMER - Commodity Trading - US - MOBILE - 11042_MOBILE_6690837_7-clone776162_1626768921(1193147),GNZ - Accountants - SC,"84,359",22.97%,"19,377",$0.280,$64.24,103.00%,102.99%,"19,958",$0.27,"$5,419.35",$0.39,
3008580507,#NAME?,"If A Bear Attacks You, Remember This – It'll Save Your Life",,https://affluenttimes.com/lifestyle/survival-skills/face-with-bear-navy-seal-revealed-what-should-do/,"1340100|Affluent-times|(RCN) smartbid If You Find Yourself Face To Face With A Bear, A Navy SEAL Revealed Exactly What You Should Do [US MOBILE]",BMG Affluent Times - US Mobile - SC,"779,662",2.95%,"23,014",$0.240,$6.92,1.09%,1.09%,250,$21.59,"$5,397.42",$0.55,
3012691600,#NAME?,New Benefit Increases Social Security Payments,,https://go.expertsinsaving.com/c81af7e4-d60c-4c21-b3e8-c836c8db0784?campaign_id=%7Bcampaignid%7D&site=%7Bsite%7D&thumbnail=%7Bad_id%7D&title=%7Btitle%7D&siteid=%7Bsite_id%7D&itemid=%7Bcampaign_item_id%7D&taboolaclickid=%7Bclick_id%7D,Taboola - United States - (Quote Velocity) - Med Advantage - SS Cashback - May 2021,1st Media - QV - SC,"4,042,196",0.48%,"19,427",$0.280,$1.34,4.48%,4.47%,871,$6.20,"$5,397.41",$0.41,
2983078263,#NAME?,Join Lemonade and Beyond Meat investors in new pre-IPO investment opportunities.,"""Learn more about the VC team that invested in Lemonade and Beyond Meat before their IPOs. Invest in vetted startups and exclusive venture funds. Build a diversified portfolio alongside trusted VC funds and angel investors.""",https://www.ourcrowd.com/,ourcrowd.com - D - Pre IPO - EverGreen - US,Zeev Goichman - Our Crowd New - SC,"1,616,950",0.07%,"1,067",$5.060,$3.34,0.47%,0.28%,5,"$1,079.33","$5,396.65",$0.65,
